0.0000000000 1.0000000000
0.0125000000 1.2765506839
0.0250000000 1.2777406910
0.0375000000 0.9533173421
0.0500000000 0.3526711514
0.0625000000 -0.3826834324
0.0750000000 -1.0597779326
0.0875000000 -1.4945134423
0.1000000000 -1.5706339098
0.1125000000 -1.2765506839
0.1250000000 -0.7071067812
0.1375000000 -0.0300122810
0.1500000000 0.5706339098
0.1625000000 0.9533173421
0.1750000000 1.0597779326
0.1875000000 0.9238795325
0.2000000000 0.6473288486
0.2125000000 0.3532456227
0.2250000000 0.1364728714
0.2375000000 0.0300122810
0.2500000000 0.0000000000
0.2625000000 -0.0300122810
0.2750000000 -0.1364728714
0.2875000000 -0.3532456227
0.3000000000 -0.6473288486
0.3125000000 -0.9238795325
0.3250000000 -1.0597779326
0.3375000000 -0.9533173421
0.3500000000 -0.5706339098
0.3625000000 0.0300122810
0.3750000000 0.7071067812
0.3875000000 1.2765506839
0.4000000000 1.5706339098
