0.0000000000 0.9600000000
0.0125000000 1.1733333333
0.0250000000 1.1733333333
0.0375000000 0.9600000000
0.0500000000 0.3200000000
0.0625000000 -0.3200000000
0.0750000000 -0.9600000000
0.0875000000 -1.6000000000
0.1000000000 -1.6000000000
0.1125000000 -1.1733333333
0.1250000000 -0.7466666667
0.1375000000 -0.1066666667
0.1500000000 0.5333333333
0.1625000000 0.9600000000
0.1750000000 0.9600000000
0.1875000000 0.9600000000
0.2000000000 0.7466666667
0.2125000000 0.3200000000
0.2250000000 0.1066666667
0.2375000000 0.1066666667
0.2500000000 0.1066666667
0.2625000000 -0.1066666667
0.2750000000 -0.1066666667
0.2875000000 -0.3200000000
0.3000000000 -0.7466666667
0.3125000000 -0.9600000000
0.3250000000 -0.9600000000
0.3375000000 -0.9600000000
0.3500000000 -0.5333333333
0.3625000000 0.1066666667
0.3750000000 0.7466666667
0.3875000000 1.1733333333
0.4000000000 1.6000000000
